22243,0.917820804502
22245,0.933172680474
22247,0.430502502213
22250,0.973300139745
22256,0.986462609108
22261,0.996094753882
22262,0.947338977414
22266,0.989479792833
22275,0.781740211408
22276,0.928622521311
22281,0.989193332553
22286,0.896456233901
22291,0.684389672832
22295,0.94024916336
22296,0.857052535956
22315,0.924940410359
22328,0.989042154465
22331,0.997745247414
22334,0.97580561566
22341,0.948144848389
22346,0.967334432584
22347,nan
22348,0.995187172055
22349,0.989698249237
22350,0.969380465129
22351,0.877630342724
22352,0.458643487766
22353,0.854672341521
22354,0.996000690675
22355,0.878312088126
22356,0.989619204895
22357,0.916193501427
22360,0.942315703793
22362,0.972824324008
22367,0.958805275598
22369,0.539894101234
22375,nan
22376,nan
22379,0.988861808154
22380,0.926597952771
22382,0.995051573703
22383,0.900891618377
22384,0.893995324601
22385,0.985674030017
22386,0.978728011854
22387,0.94895101765
22388,0.999986356196
22389,0.988133572368
22390,0.927175427336
22391,0.991418161138
22392,nan
22394,nan
139002,0.871961123747
139003,0.991960692477
139004,0.988458907695
139005,0.900966266231
139006,0.975240071316
139007,0.867157494437
139008,0.754554716413
139046,0.908869660759
139047,0.835900300462
139048,0.784784881686
139049,0.880961057035
139050,0.89526808388
139051,0.688806265226
139052,0.819150651151
139053,0.554843978412
139058,0.587333056846
139059,0.65919973013
139060,0.792808273459
139061,0.631751619175
139062,0.721646163941
139063,0.53207910367
139068,0.904645031678
139244,0.957083399497
139245,0.956357821771
139246,0.755484557147
139247,0.915327992034
139248,0.881262870152
139249,0.994075794247
139251,0.947385299765
139252,0.926515739036
139253,0.888881032087
139255,0.860316355627
139256,0.81848074261
139257,0.849797398948
139260,0.948424427625
139261,0.753370957416
139262,0.683279733615
139263,0.962658554229
139268,0.836004606878
139276,0.888012672994
139277,0.885462926725
139278,0.889644595031
139279,0.830967861082
139280,0.878092081641
139281,0.88283800456
139282,0.904859204568
139283,0.785885310936
139284,0.968815140856
139285,0.843427303147
139291,0.994381544673
139295,0.967569228656
139428,0.937482058875
139430,0.95145264631
139433,0.792239086002
139434,0.954857720592
139435,0.983886481469
139436,0.987824370135
139437,0.978697355043
139438,0.750501689816
139439,0.932099005349
139443,0.906966030786
139445,0.77888712454
139446,0.905676019312
139447,0.895826420199
139449,0.819373081517
139451,0.892180759539
139457,0.862256655754
139222,0.982119447667
139223,0.743666590542
139225,0.505672649309
139226,0.817656911789
139227,0.917044422754
139228,0.697261827238
139229,0.732100314246
139230,0.740099118603
139231,0.910737115978
139232,0.717953552519
139233,0.53846391589
139237,0.59818657217
139238,0.783050175236
